lon	lat	pop	x_idx	y_idx
-87.6608021349	41.787940789	93	19	16
-87.6578586547	41.787940789	123	20	16
-87.6549151744	41.787940789	55	21	16
-87.6519716941	41.787940789	91	22	16
-87.6490282139	41.787940789	248	23	16
-87.6460847336	41.787940789	73	24	16
-87.6431412534	41.787940789	136	25	16
-87.6401977731	41.787940789	83	26	16
-87.6372542928	41.787940789	21	27	16
-87.6343108126	41.787940789	100	28	16
-87.6313673323	41.787940789	85	29	16
-87.6284238521	41.787940789	108	30	16
-87.6254803718	41.787940789	101	31	16
-87.6225368915	41.787940789	650	32	16
-87.6195934113	41.787940789	160	33	16
-87.616649931	41.787940789	225	34	16
-87.6137064508	41.787940789	0	35	16
-87.6107629705	41.787940789	0	36	16
-87.6078194902	41.787940789	0	37	16
-87.60487601	41.787940789	0	38	16
-87.6019325297	41.787940789	0	39	16
-87.5989890495	41.787940789	0	40	16
-87.7167282599	41.7857473217	954	0	17
-87.7137847796	41.7857473217	122	1	17
-87.7108412993	41.7857473217	801	2	17
-87.7078978191	41.7857473217	442	3	17
-87.7049543388	41.7857473217	393	4	17
-87.7020108586	41.7857473217	540	5	17
-87.6990673783	41.7857473217	589	6	17
-87.696123898	41.7857473217	535	7	17
-87.6931804178	41.7857473217	527	8	17
-87.6902369375	41.7857473217	568	9	17
-87.6872934573	41.7857473217	568	10	17
-87.684349977	41.7857473217	176	11	17
-87.6814064967	41.7857473217	42	12	17
-87.6784630165	41.7857473217	0	13	17
-87.6755195362	41.7857473217	0	14	17
-87.672576056	41.7857473217	297	15	17
-87.6696325757	41.7857473217	312	16	17
-87.6666890954	41.7857473217	286	17	17
-87.6637456152	41.7857473217	124	18	17
-87.6608021349	41.7857473217	229	19	17
-87.6578586547	41.7857473217	216	20	17
-87.6549151744	41.7857473217	248	21	17
-87.6519716941	41.7857473217	238	22	17
-87.6490282139	41.7857473217	215	23	17
-87.6460847336	41.7857473217	95	24	17
-87.6431412534	41.7857473217	336	25	17
-87.6401977731	41.7857473217	25	26	17
-87.6372542928	41.7857473217	167	27	17
-87.6343108126	41.7857473217	198	28	17
-87.6313673323	41.7857473217	83	29	17
-87.6284238521	41.7857473217	87	30	17
-87.6254803718	41.7857473217	81	31	17
-87.6225368915	41.7857473217	570	32	17
-87.6195934113	41.7857473217	510	33	17
-87.616649931	41.7857473217	436	34	17
-87.6137064508	41.7857473217	334	35	17
-87.6107629705	41.7857473217	275	36	17
-87.6078194902	41.7857473217	484	37	17
-87.60487601	41.7857473217	308	38	17
-87.6019325297	41.7857473217	77	39	17
-87.5989890495	41.7857473217	1021	40	17
-87.7167282599	41.7835538544	869	0	18
-87.7137847796	41.7835538544	437	1	18
-87.7108412993	41.7835538544	655	2	18
-87.7078978191	41.7835538544	909	3	18
-87.7049543388	41.7835538544	334	4	18
-87.7020108586	41.7835538544	541	5	18
-87.6990673783	41.7835538544	706	6	18
-87.696123898	41.7835538544	511	7	18
-87.6931804178	41.7835538544	667	8	18
-87.6902369375	41.7835538544	467	9	18
-87.6872934573	41.7835538544	289	10	18
-87.684349977	41.7835538544	206	11	18
-87.6814064967	41.7835538544	0	12	18
-87.6784630165	41.7835538544	0	13	18
-87.6755195362	41.7835538544	37	14	18
-87.672576056	41.7835538544	331	15	18
-87.6696325757	41.7835538544	276	16	18
-87.6666890954	41.7835538544	262	17	18
-87.6637456152	41.7835538544	184	18	18
-87.6608021349	41.7835538544	391	19	18
-87.6578586547	41.7835538544	282	20	18
-87.6549151744	41.7835538544	255	21	18
-87.6519716941	41.7835538544	316	22	18
-87.6490282139	41.7835538544	244	23	18
-87.6460847336	41.7835538544	255	24	18
-87.6431412534	41.7835538544	192	25	18
-87.6401977731	41.7835538544	298	26	18
-87.6372542928	41.7835538544	239	27	18
-87.6343108126	41.7835538544	61	28	18
-87.6313673323	41.7835538544	9	29	18
-87.6284238521	41.7835538544	89	30	18
-87.6254803718	41.7835538544	126	31	18
-87.6225368915	41.7835538544	197	32	18
-87.6195934113	41.7835538544	0	33	18
-87.616649931	41.7835538544	315	34	18
-87.6137064508	41.7835538544	630	35	18
-87.6107629705	41.7835538544	568	36	18
-87.6078194902	41.7835538544	603	37	18
-87.60487601	41.7835538544	785	38	18
-87.6019325297	41.7835538544	500	39	18
-87.5989890495	41.7835538544	441	40	18
-87.7167282599	41.781360387	746	0	19
-87.7137847796	41.781360387	441	1	19
-87.7108412993	41.781360387	499	2	19
-87.7078978191	41.781360387	1018	3	19
-87.7049543388	41.781360387	413	4	19
-87.7020108586	41.781360387	603	5	19
-87.6990673783	41.781360387	659	6	19
-87.696123898	41.781360387	602	7	19
-87.6931804178	41.781360387	730	8	19
-87.6902369375	41.781360387	870	9	19
-87.6872934573	41.781360387	706	10	19
-87.684349977	41.781360387	442	11	19
-87.6814064967	41.781360387	134	12	19
-87.6784630165	41.781360387	0	13	19
-87.6755195362	41.781360387	228	14	19
-87.672576056	41.781360387	350	15	19
-87.6696325757	41.781360387	490	16	19
-87.6666890954	41.781360387	341	17	19
-87.6637456152	41.781360387	286	18	19
-87.6608021349	41.781360387	468	19	19
-87.6578586547	41.781360387	345	20	19
-87.6549151744	41.781360387	304	21	19
-87.6519716941	41.781360387	343	22	19
-87.6490282139	41.781360387	231	23	19
-87.6460847336	41.781360387	182	24	19
-87.6431412534	41.781360387	68	25	19
-87.6401977731	41.781360387	419	26	19
-87.6372542928	41.781360387	150	27	19
-87.6343108126	41.781360387	5	28	19
-87.6313673323	41.781360387	49	29	19
-87.6284238521	41.781360387	0	30	19
-87.6254803718	41.781360387	96	31	19
-87.6225368915	41.781360387	866	32	19
-87.6195934113	41.781360387	406	33	19
-87.616649931	41.781360387	346	34	19
-87.6137064508	41.781360387	471	35	19
-87.6107629705	41.781360387	540	36	19
-87.6078194902	41.781360387	448	37	19
-87.60487601	41.781360387	112	38	19
-87.6019325297	41.781360387	66	39	19
-87.5989890495	41.781360387	353	40	19
-87.7167282599	41.7791669197	361	0	20
-87.7137847796	41.7791669197	394	1	20
-87.7108412993	41.7791669197	395	2	20
-87.7078978191	41.7791669197	634	3	20
-87.7049543388	41.7791669197	448	4	20
-87.7020108586	41.7791669197	653	5	20
-87.6990673783	41.7791669197	759	6	20
-87.696123898	41.7791669197	477	7	20
-87.6931804178	41.7791669197	251	8	20
-87.6902369375	41.7791669197	175	9	20
-87.6872934573	41.7791669197	182	10	20
-87.684349977	41.7791669197	580	11	20
-87.6814064967	41.7791669197	82	12	20
-87.6784630165	41.7791669197	73	13	20
-87.6755195362	41.7791669197	242	14	20
-87.672576056	41.7791669197	232	15	20
-87.6696325757	41.7791669197	271	16	20
-87.6666890954	41.7791669197	296	17	20
-87.6637456152	41.7791669197	182	18	20
-87.6608021349	41.7791669197	174	19	20
-87.6578586547	41.7791669197	149	20	20
-87.6549151744	41.7791669197	310	21	20
-87.6519716941	41.7791669197	199	22	20
-87.6490282139	41.7791669197	279	23	20
-87.6460847336	41.7791669197	0	24	20
-87.6431412534	41.7791669197	0	25	20
-87.6401977731	41.7791669197	0	26	20
-87.6372542928	41.7791669197	384	27	20
-87.6343108126	41.7791669197	181	28	20
-87.6313673323	41.7791669197	0	29	20
-87.6284238521	41.7791669197	0	30	20
-87.6254803718	41.7791669197	0	31	20
-87.6225368915	41.7791669197	13	32	20
-87.6195934113	41.7791669197	0	33	20
-87.616649931	41.7791669197	934	34	20
-87.6137064508	41.7791669197	260	35	20
-87.6107629705	41.7791669197	208	36	20
-87.6078194902	41.7791669197	159	37	20
-87.60487601	41.7791669197	135	38	20
-87.6019325297	41.7791669197	546	39	20
-87.5989890495	41.7791669197	311	40	20
-87.7167282599	41.7769734524	800	0	21
-87.7137847796	41.7769734524	220	1	21
-87.7108412993	41.7769734524	429	2	21
-87.7078978191	41.7769734524	807	3	21
-87.7049543388	41.7769734524	457	4	21
-87.7020108586	41.7769734524	745	5	21
-87.6990673783	41.7769734524	940	6	21
-87.696123898	41.7769734524	1147	7	21
-87.6931804178	41.7769734524	979	8	21
-87.6902369375	41.7769734524	711	9	21
-87.6872934573	41.7769734524	729	10	21
-87.684349977	41.7769734524	212	11	21
-87.6814064967	41.7769734524	364	12	21
-87.6784630165	41.7769734524	44	13	21
-87.6755195362	41.7769734524	333	14	21
-87.672576056	41.7769734524	394	15	21
-87.6696325757	41.7769734524	207	16	21
-87.6666890954	41.7769734524	303	17	21
-87.6637456152	41.7769734524	191	18	21
-87.6608021349	41.7769734524	333	19	21
-87.6578586547	41.7769734524	139	20	21
-87.6549151744	41.7769734524	206	21	21
-87.6519716941	41.7769734524	260	22	21
-87.6490282139	41.7769734524	406	23	21
-87.6460847336	41.7769734524	285	24	21
-87.6431412534	41.7769734524	0	25	21
-87.6401977731	41.7769734524	695	26	21
-87.6372542928	41.7769734524	260	27	21
-87.6343108126	41.7769734524	75	28	21
-87.6313673323	41.7769734524	285	29	21
-87.6284238521	41.7769734524	0	30	21
-87.6254803718	41.7769734524	4	31	21
-87.6225368915	41.7769734524	2	32	21
-87.6195934113	41.7769734524	0	33	21
-87.616649931	41.7769734524	7	34	21
-87.6137064508	41.7769734524	293	35	21
-87.6107629705	41.7769734524	182	36	21
-87.6078194902	41.7769734524	361	37	21
-87.60487601	41.7769734524	462	38	21
-87.6019325297	41.7769734524	522	39	21
-87.5989890495	41.7769734524	697	40	21
-87.7167282599	41.774779985	841	0	22
-87.7137847796	41.774779985	357	1	22
-87.7108412993	41.774779985	432	2	22
-87.7078978191	41.774779985	554	3	22
-87.7049543388	41.774779985	462	4	22
-87.7020108586	41.774779985	371	5	22
-87.6990673783	41.774779985	365	6	22
-87.696123898	41.774779985	472	7	22
-87.6931804178	41.774779985	538	8	22
-87.6902369375	41.774779985	364	9	22
-87.6872934573	41.774779985	416	10	22
-87.684349977	41.774779985	250	11	22
-87.6814064967	41.774779985	393	12	22
-87.6784630165	41.774779985	125	13	22
-87.6755195362	41.774779985	201	14	22
-87.672576056	41.774779985	287	15	22
-87.6696325757	41.774779985	198	16	22
-87.6666890954	41.774779985	351	17	22
-87.6637456152	41.774779985	163	18	22
-87.6608021349	41.774779985	428	19	22
-87.6578586547	41.774779985	0	20	22
-87.6549151744	41.774779985	56	21	22
-87.6519716941	41.774779985	192	22	22
-87.6490282139	41.774779985	257	23	22
-87.6460847336	41.774779985	507	24	22
-87.6431412534	41.774779985	327	25	22
-87.6401977731	41.774779985	347	26	22
-87.6372542928	41.774779985	383	27	22
-87.6343108126	41.774779985	180	28	22
-87.6313673323	41.774779985	420	29	22
-87.6284238521	41.774779985	67	30	22
-87.6254803718	41.774779985	29	31	22
-87.6225368915	41.774779985	127	32	22
-87.6195934113	41.774779985	2	33	22
-87.616649931	41.774779985	942	34	22
-87.6137064508	41.774779985	555	35	22
-87.6107629705	41.774779985	598	36	22
-87.6078194902	41.774779985	431	37	22
-87.60487601	41.774779985	347	38	22
-87.6019325297	41.774779985	531	39	22
-87.5989890495	41.774779985	464	40	22
-87.7167282599	41.7725865177	1009	0	23
-87.7137847796	41.7725865177	308	1	23
-87.7108412993	41.7725865177	449	2	23
-87.7078978191	41.7725865177	1004	3	23
-87.7049543388	41.7725865177	324	4	23
-87.7020108586	41.7725865177	419	5	23
-87.6990673783	41.7725865177	626	6	23
-87.696123898	41.7725865177	543	7	23
-87.6931804178	41.7725865177	382	8	23
-87.6902369375	41.7725865177	423	9	23
-87.6872934573	41.7725865177	635	10	23
-87.684349977	41.7725865177	393	11	23
-87.6814064967	41.7725865177	540	12	23
-87.6784630165	41.7725865177	127	13	23
-87.6755195362	41.7725865177	377	14	23
-87.672576056	41.7725865177	328	15	23
-87.6696325757	41.7725865177	396	16	23
-87.6666890954	41.7725865177	417	17	23
-87.6637456152	41.7725865177	267	18	23
-87.6608021349	41.7725865177	583	19	23
-87.6578586547	41.7725865177	64	20	23
-87.6549151744	41.7725865177	338	21	23
-87.6519716941	41.7725865177	239	22	23
-87.6490282139	41.7725865177	546	23	23
-87.6460847336	41.7725865177	529	24	23
-87.6431412534	41.7725865177	274	25	23
-87.6401977731	41.7725865177	270	26	23
-87.6372542928	41.7725865177	488	27	23
-87.6343108126	41.7725865177	225	28	23
-87.6313673323	41.7725865177	138	29	23
-87.6284238521	41.7725865177	282	30	23
-87.6254803718	41.7725865177	42	31	23
-87.6225368915	41.7725865177	498	32	23
-87.6195934113	41.7725865177	237	33	23
-87.616649931	41.7725865177	103	34	23
-87.6137064508	41.7725865177	146	35	23
-87.6107629705	41.7725865177	219	36	23
-87.6078194902	41.7725865177	333	37	23
-87.60487601	41.7725865177	0	38	23
-87.6019325297	41.7725865177	0	39	23
-87.5989890495	41.7725865177	0	40	23
-87.7167282599	41.7703930504	1023	0	24
-87.7137847796	41.7703930504	509	1	24
-87.7108412993	41.7703930504	0	2	24
-87.7078978191	41.7703930504	0	3	24
-87.7049543388	41.7703930504	0	4	24
-87.7020108586	41.7703930504	0	5	24
-87.6990673783	41.7703930504	0	6	24
-87.696123898	41.7703930504	0	7	24
-87.6931804178	41.7703930504	0	8	24
-87.6902369375	41.7703930504	289	9	24
-87.6872934573	41.7703930504	610	10	24
-87.684349977	41.7703930504	422	11	24
-87.6814064967	41.7703930504	481	12	24
-87.6784630165	41.7703930504	114	13	24
-87.6755195362	41.7703930504	460	14	24
-87.672576056	41.7703930504	364	15	24
-87.6696325757	41.7703930504	362	16	24
-87.6666890954	41.7703930504	307	17	24
-87.6637456152	41.7703930504	253	18	24
-87.6608021349	41.7703930504	504	19	24
-87.6578586547	41.7703930504	589	20	24
-87.6549151744	41.7703930504	217	21	24
-87.6519716941	41.7703930504	504	22	24
-87.6490282139	41.7703930504	452	23	24
-87.6460847336	41.7703930504	232	24	24
-87.6431412534	41.7703930504	104	25	24
-87.6401977731	41.7703930504	93	26	24
-87.6372542928	41.7703930504	192	27	24
-87.6343108126	41.7703930504	0	28	24
-87.6313673323	41.7703930504	0	29	24
-87.6284238521	41.7703930504	457	30	24
-87.6254803718	41.7703930504	29	31	24
-87.6225368915	41.7703930504	377	32	24
-87.6195934113	41.7703930504	361	33	24
-87.616649931	41.7703930504	268	34	24
-87.6137064508	41.7703930504	59	35	24
-87.6107629705	41.7703930504	206	36	24
-87.6078194902	41.7703930504	282	37	24
-87.60487601	41.7703930504	2	38	24
-87.6019325297	41.7703930504	0	39	24
-87.5989890495	41.7703930504	0	40	24
-87.7167282599	41.768199583	926	0	25
-87.7137847796	41.768199583	120	1	25
-87.7108412993	41.768199583	0	2	25
-87.7078978191	41.768199583	0	3	25
-87.7049543388	41.768199583	0	4	25
-87.7020108586	41.768199583	0	5	25
-87.6990673783	41.768199583	0	6	25
-87.696123898	41.768199583	0	7	25
-87.6931804178	41.768199583	15	8	25
-87.6902369375	41.768199583	269	9	25
-87.6872934573	41.768199583	494	10	25
-87.684349977	41.768199583	351	11	25
-87.6814064967	41.768199583	302	12	25
-87.6784630165	41.768199583	53	13	25
-87.6755195362	41.768199583	407	14	25
-87.672576056	41.768199583	221	15	25
-87.6696325757	41.768199583	266	16	25
-87.6666890954	41.768199583	184	17	25
-87.6637456152	41.768199583	107	18	25
-87.6608021349	41.768199583	411	19	25
-87.6578586547	41.768199583	250	20	25
-87.6549151744	41.768199583	177	21	25
-87.6519716941	41.768199583	177	22	25
-87.6490282139	41.768199583	166	23	25
-87.6460847336	41.768199583	325	24	25
-87.6431412534	41.768199583	150	25	25
-87.6401977731	41.768199583	195	26	25
-87.6372542928	41.768199583	146	27	25
-87.6343108126	41.768199583	212	28	25
-87.6313673323	41.768199583	503	29	25
-87.6284238521	41.768199583	214	30	25
-87.6254803718	41.768199583	0	31	25
-87.6225368915	41.768199583	414	32	25
-87.6195934113	41.768199583	420	33	25
-87.616649931	41.768199583	268	34	25
-87.6137064508	41.768199583	298	35	25
-87.6107629705	41.768199583	37	36	25
-87.6078194902	41.768199583	246	37	25
-87.60487601	41.768199583	0	38	25
-87.6019325297	41.768199583	0	39	25
-87.5989890495	41.768199583	0	40	25
-87.7167282599	41.7660061157	859	0	26
-87.7137847796	41.7660061157	286	1	26
-87.7108412993	41.7660061157	0	2	26
-87.7078978191	41.7660061157	0	3	26
-87.7049543388	41.7660061157	0	4	26
-87.7020108586	41.7660061157	0	5	26
-87.6990673783	41.7660061157	0	6	26
-87.696123898	41.7660061157	0	7	26
-87.6931804178	41.7660061157	275	8	26
-87.6902369375	41.7660061157	467	9	26
-87.6872934573	41.7660061157	388	10	26
-87.684349977	41.7660061157	280	11	26
-87.6814064967	41.7660061157	291	12	26
-87.6784630165	41.7660061157	65	13	26
-87.6755195362	41.7660061157	482	14	26
-87.672576056	41.7660061157	266	15	26
-87.6696325757	41.7660061157	228	16	26
-87.6666890954	41.7660061157	368	17	26
-87.6637456152	41.7660061157	171	18	26
-87.6608021349	41.7660061157	306	19	26
-87.6578586547	41.7660061157	175	20	26
-87.6549151744	41.7660061157	265	21	26
-87.6519716941	41.7660061157	233	22	26
-87.6490282139	41.7660061157	390	23	26
-87.6460847336	41.7660061157	364	24	26
-87.6431412534	41.7660061157	197	25	26
-87.6401977731	41.7660061157	107	26	26
-87.6372542928	41.7660061157	445	27	26
-87.6343108126	41.7660061157	121	28	26
-87.6313673323	41.7660061157	182	29	26
-87.6284238521	41.7660061157	647	30	26
-87.6254803718	41.7660061157	0	31	26
-87.6225368915	41.7660061157	207	32	26
-87.6195934113	41.7660061157	235	33	26
-87.616649931	41.7660061157	297	34	26
-87.6137064508	41.7660061157	334	35	26
-87.6107629705	41.7660061157	149	36	26
-87.6078194902	41.7660061157	124	37	26
-87.60487601	41.7660061157	30	38	26
-87.6019325297	41.7660061157	147	39	26
-87.5989890495	41.7660061157	172	40	26
-87.7167282599	41.7638126484	1179	0	27
-87.7137847796	41.7638126484	510	1	27
-87.7108412993	41.7638126484	202	2	27
-87.7078978191	41.7638126484	443	3	27
-87.7049543388	41.7638126484	376	4	27
-87.7020108586	41.7638126484	363	5	27
-87.6990673783	41.7638126484	306	6	27
-87.696123898	41.7638126484	504	7	27
-87.6931804178	41.7638126484	362	8	27
-87.6902369375	41.7638126484	432	9	27
-87.6872934573	41.7638126484	395	10	27
-87.684349977	41.7638126484	244	11	27
-87.6814064967	41.7638126484	288	12	27
-87.6784630165	41.7638126484	160	13	27
-87.6755195362	41.7638126484	285	14	27
-87.672576056	41.7638126484	327	15	27
-87.6696325757	41.7638126484	298	16	27
-87.6666890954	41.7638126484	341	17	27
-87.6637456152	41.7638126484	228	18	27
-87.6608021349	41.7638126484	453	19	27
-87.6578586547	41.7638126484	176	20	27
-87.6549151744	41.7638126484	381	21	27
-87.6519716941	41.7638126484	325	22	27
-87.6490282139	41.7638126484	288	23	27
-87.6460847336	41.7638126484	175	24	27
-87.6431412534	41.7638126484	333	25	27
-87.6401977731	41.7638126484	154	26	27
-87.6372542928	41.7638126484	406	27	27
-87.6343108126	41.7638126484	165	28	27
-87.6313673323	41.7638126484	253	29	27
-87.6284238521	41.7638126484	436	30	27
-87.6254803718	41.7638126484	185	31	27
-87.6225368915	41.7638126484	453	32	27
-87.6195934113	41.7638126484	361	33	27
-87.616649931	41.7638126484	342	34	27
-87.6137064508	41.7638126484	788	35	27
-87.6107629705	41.7638126484	790	36	27
-87.6078194902	41.7638126484	541	37	27
-87.60487601	41.7638126484	53	38	27
-87.6019325297	41.7638126484	79	39	27
-87.5989890495	41.7638126484	266	40	27
-87.7167282599	41.7616191811	702	0	28
-87.7137847796	41.7616191811	384	1	28
-87.7108412993	41.7616191811	347	2	28
-87.7078978191	41.7616191811	616	3	28
-87.7049543388	41.7616191811	425	4	28
-87.7020108586	41.7616191811	354	5	28
-87.6990673783	41.7616191811	255	6	28
-87.696123898	41.7616191811	423	7	28
-87.6931804178	41.7616191811	389	8	28
-87.6902369375	41.7616191811	460	9	28
-87.6872934573	41.7616191811	463	10	28
-87.684349977	41.7616191811	269	11	28
-87.6814064967	41.7616191811	330	12	28
-87.6784630165	41.7616191811	250	13	28
-87.6755195362	41.7616191811	145	14	28
-87.672576056	41.7616191811	259	15	28
-87.6696325757	41.7616191811	302	16	28
-87.6666890954	41.7616191811	322	17	28
-87.6637456152	41.7616191811	193	18	28
-87.6608021349	41.7616191811	482	19	28
-87.6578586547	41.7616191811	200	20	28
-87.6549151744	41.7616191811	370	21	28
-87.6519716941	41.7616191811	629	22	28
-87.6490282139	41.7616191811	693	23	28
-87.6460847336	41.7616191811	536	24	28
-87.6431412534	41.7616191811	634	25	28
-87.6401977731	41.7616191811	443	26	28
-87.6372542928	41.7616191811	4	27	28
-87.6343108126	41.7616191811	475	28	28
-87.6313673323	41.7616191811	671	29	28
-87.6284238521	41.7616191811	214	30	28
-87.6254803718	41.7616191811	23	31	28
-87.6225368915	41.7616191811	289	32	28
-87.6195934113	41.7616191811	142	33	28
-87.616649931	41.7616191811	240	34	28
-87.6137064508	41.7616191811	385	35	28
-87.6107629705	41.7616191811	409	36	28
-87.6078194902	41.7616191811	267	37	28
-87.60487601	41.7616191811	128	38	28
-87.6019325297	41.7616191811	0	39	28
-87.5989890495	41.7616191811	73	40	28
-87.7167282599	41.7594257137	0	0	29
-87.7137847796	41.7594257137	0	1	29
-87.7108412993	41.7594257137	343	2	29
-87.7078978191	41.7594257137	377	3	29
-87.7049543388	41.7594257137	0	4	29
-87.7020108586	41.7594257137	227	5	29
-87.6990673783	41.7594257137	202	6	29
-87.696123898	41.7594257137	232	7	29
-87.6931804178	41.7594257137	214	8	29
-87.6902369375	41.7594257137	213	9	29
-87.6872934573	41.7594257137	645	10	29
-87.684349977	41.7594257137	273	11	29
-87.6814064967	41.7594257137	452	12	29
-87.6784630165	41.7594257137	29	13	29
-87.6755195362	41.7594257137	158	14	29
-87.672576056	41.7594257137	297	15	29
-87.6696325757	41.7594257137	212	16	29
-87.6666890954	41.7594257137	264	17	29
-87.6637456152	41.7594257137	114	18	29
-87.6608021349	41.7594257137	111	19	29
-87.6578586547	41.7594257137	41	20	29
-87.6549151744	41.7594257137	306	21	29
-87.6519716941	41.7594257137	229	22	29
-87.6490282139	41.7594257137	155	23	29
-87.6460847336	41.7594257137	98	24	29
-87.6431412534	41.7594257137	192	25	29
-87.6401977731	41.7594257137	83	26	29
-87.6372542928	41.7594257137	225	27	29
-87.6343108126	41.7594257137	340	28	29
-87.6313673323	41.7594257137	262	29	29
-87.6284238521	41.7594257137	362	30	29
-87.6254803718	41.7594257137	52	31	29
-87.6225368915	41.7594257137	207	32	29
-87.6195934113	41.7594257137	168	33	29
-87.616649931	41.7594257137	230	34	29
-87.6137064508	41.7594257137	447	35	29
-87.6107629705	41.7594257137	396	36	29
-87.6078194902	41.7594257137	327	37	29
-87.60487601	41.7594257137	188	38	29
-87.6019325297	41.7594257137	211	39	29
-87.5989890495	41.7594257137	0	40	29
-87.7167282599	41.7572322464	93	0	30
-87.7137847796	41.7572322464	0	1	30
-87.7108412993	41.7572322464	134	2	30
-87.7078978191	41.7572322464	160	3	30
-87.7049543388	41.7572322464	0	4	30
-87.7020108586	41.7572322464	0	5	30
-87.6990673783	41.7572322464	0	6	30
-87.696123898	41.7572322464	0	7	30
-87.6931804178	41.7572322464	0	8	30
-87.6902369375	41.7572322464	0	9	30
-87.6872934573	41.7572322464	103	10	30
-87.684349977	41.7572322464	0	11	30
-87.6814064967	41.7572322464	0	12	30
-87.6784630165	41.7572322464	0	13	30
-87.6755195362	41.7572322464	170	14	30
-87.672576056	41.7572322464	258	15	30
-87.6696325757	41.7572322464	226	16	30
-87.6666890954	41.7572322464	235	17	30
-87.6637456152	41.7572322464	73	18	30
-87.6608021349	41.7572322464	0	19	30
-87.6578586547	41.7572322464	0	20	30
-87.6549151744	41.7572322464	356	21	30
-87.6519716941	41.7572322464	278	22	30
-87.6490282139	41.7572322464	243	23	30
-87.6460847336	41.7572322464	399	24	30
-87.6431412534	41.7572322464	317	25	30
-87.6401977731	41.7572322464	45	26	30
-87.6372542928	41.7572322464	402	27	30
-87.6343108126	41.7572322464	370	28	30
-87.6313673323	41.7572322464	227	29	30
-87.6284238521	41.7572322464	183	30	30
-87.6254803718	41.7572322464	91	31	30
-87.6225368915	41.7572322464	211	32	30
-87.6195934113	41.7572322464	178	33	30
-87.616649931	41.7572322464	286	34	30
-87.6137064508	41.7572322464	304	35	30
-87.6107629705	41.7572322464	286	36	30
-87.6078194902	41.7572322464	232	37	30
-87.60487601	41.7572322464	231	38	30
-87.6019325297	41.7572322464	156	39	30
-87.5989890495	41.7572322464	125	40	30
-87.7167282599	41.7550387791	1099	0	31
-87.7137847796	41.7550387791	109	1	31
-87.7108412993	41.7550387791	346	2	31
-87.7078978191	41.7550387791	143	3	31
-87.7049543388	41.7550387791	0	4	31
-87.7020108586	41.7550387791	0	5	31
-87.6990673783	41.7550387791	0	6	31
-87.696123898	41.7550387791	0	7	31
-87.6931804178	41.7550387791	0	8	31
-87.6902369375	41.7550387791	0	9	31
-87.6872934573	41.7550387791	70	10	31
-87.684349977	41.7550387791	162	11	31
-87.6814064967	41.7550387791	0	12	31
-87.6784630165	41.7550387791	293	13	31
-87.6755195362	41.7550387791	165	14	31
-87.672576056	41.7550387791	180	15	31
-87.6696325757	41.7550387791	271	16	31
-87.6666890954	41.7550387791	440	17	31
-87.6637456152	41.7550387791	244	18	31
-87.6608021349	41.7550387791	260	19	31
-87.6578586547	41.7550387791	90	20	31
-87.6549151744	41.7550387791	612	21	31
-87.6519716941	41.7550387791	494	22	31
-87.6490282139	41.7550387791	377	23	31
-87.6460847336	41.7550387791	409	24	31
-87.6431412534	41.7550387791	282	25	31
-87.6401977731	41.7550387791	184	26	31
-87.6372542928	41.7550387791	413	27	31
-87.6343108126	41.7550387791	309	28	31
-87.6313673323	41.7550387791	6	29	31
-87.6284238521	41.7550387791	97	30	31
-87.6254803718	41.7550387791	73	31	31
-87.6225368915	41.7550387791	198	32	31
-87.6195934113	41.7550387791	154	33	31
-87.616649931	41.7550387791	234	34	31
-87.6137064508	41.7550387791	291	35	31
-87.6107629705	41.7550387791	217	36	31
-87.6078194902	41.7550387791	581	37	31
-87.60487601	41.7550387791	389	38	31
-87.6019325297	41.7550387791	312	39	31
-87.5989890495	41.7550387791	125	40	31
-87.7167282599	41.7528453117	912	0	32
-87.7137847796	41.7528453117	234	1	32
-87.7108412993	41.7528453117	276	2	32
-87.7078978191	41.7528453117	301	3	32
-87.7049543388	41.7528453117	257	4	32
-87.7020108586	41.7528453117	315	5	32
-87.6990673783	41.7528453117	178	6	32
-87.696123898	41.7528453117	59	7	32
-87.6931804178	41.7528453117	0	8	32
-87.6902369375	41.7528453117	5	9	32
-87.6872934573	41.7528453117	21	10	32
-87.684349977	41.7528453117	0	11	32
-87.6814064967	41.7528453117	0	12	32
-87.6784630165	41.7528453117	0	13	32
-87.6755195362	41.7528453117	369	14	32
-87.672576056	41.7528453117	282	15	32
-87.6696325757	41.7528453117	403	16	32
-87.6666890954	41.7528453117	448	17	32
-87.6637456152	41.7528453117	243	18	32
-87.6608021349	41.7528453117	310	19	32
-87.6578586547	41.7528453117	362	20	32
-87.6549151744	41.7528453117	271	21	32
-87.6519716941	41.7528453117	367	22	32
-87.6490282139	41.7528453117	445	23	32
-87.6460847336	41.7528453117	527	24	32
-87.6431412534	41.7528453117	484	25	32
-87.6401977731	41.7528453117	314	26	32
-87.6372542928	41.7528453117	325	27	32
-87.6343108126	41.7528453117	50	28	32
-87.6313673323	41.7528453117	0	29	32
-87.6284238521	41.7528453117	0	30	32
-87.6254803718	41.7528453117	75	31	32
-87.6225368915	41.7528453117	343	32	32
-87.6195934113	41.7528453117	455	33	32
-87.616649931	41.7528453117	357	34	32
-87.6137064508	41.7528453117	339	35	32
-87.6107629705	41.7528453117	470	36	32
-87.6078194902	41.7528453117	282	37	32
-87.60487601	41.7528453117	241	38	32
